tier,action,category,path,size_bytes,size_MB,why
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render69/s24-24.jpg",182767,0.183,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render7/PFAS_Forensic_Dashboard.pdf",553577,0.554,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render7/s-27.jpg",192989,0.193,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render70/PFAS_Forensic_Dashboard.pdf",752973,0.753,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render70/s24-24.jpg",191054,0.191,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render71/PFAS_Forensic_Dashboard.pdf",753171,0.753,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render71/s24-24.jpg",190503,0.191,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render72/PFAS_Forensic_Dashboard.pdf",755955,0.756,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render72/s23-23.jpg",170702,0.171,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render73/PFAS_Forensic_Dashboard.pdf",755955,0.756,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render73/s24-24.jpg",204415,0.204,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render74/PFAS_Forensic_Dashboard.pdf",756930,0.757,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render74/s24-24.jpg",202631,0.203,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render75/PFAS_Forensic_Dashboard.pdf",756930,0.757,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render75/s24-24.jpg",202631,0.203,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render76/PFAS_Forensic_Dashboard.pdf",769186,0.769,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render76/s24-24.jpg",190029,0.19,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render77/PFAS_Forensic_Dashboard.pdf",769186,0.769,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render77/s23-23.jpg",170706,0.171,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render78/PFAS_Forensic_Dashboard.pdf",774883,0.775,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render78/s23-23.jpg",177077,0.177,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render79/PFAS_Forensic_Dashboard.pdf",776265,0.776,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render79/s23-23.jpg",186312,0.186,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render8/PFAS_Forensic_Dashboard.pdf",553129,0.553,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render8/s-27.jpg",188375,0.188,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render80/PFAS_Forensic_Dashboard.pdf",776265,0.776,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render80/s20-20.jpg",206419,0.206,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render81/PFAS_Forensic_Dashboard.pdf",786487,0.786,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render81/s20-20.jpg",205357,0.205,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render82/PFAS_Forensic_Dashboard.pdf",787640,0.788,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render82/s20-20.jpg",214341,0.214,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render9/PFAS_Forensic_Dashboard.pdf",552926,0.553,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render9/s-27.jpg",179774,0.18,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/slide-01.jpg",95873,0.096,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/slide-02-clean.jpg",130347,0.13,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/slide-02-footer.jpg",137832,0.138,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/slide-02-v3.jpg",120318,0.12,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/slide-02.jpg",120318,0.12,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/slide-03-clean.jpg",165531,0.166,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/slide-03-v3.jpg",161241,0.161,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/slide-03.jpg",161241,0.161,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/slide-04-final.jpg",106169,0.106,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/slide-04-site.jpg",103972,0.104,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/slide-04-site2.jpg",103972,0.104,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/slide-04.jpg",82161,0.082,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/slide-05.jpg",108286,0.108,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/slide-06.jpg",98700,0.099,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/slide-07.jpg",98903,0.099,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/slide-08.jpg",99274,0.099,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/slide-09.jpg",111503,0.112,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/slide-10.jpg",99468,0.099,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/slide-11.jpg",91166,0.091,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/slide-12.jpg",138581,0.139,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/slide-13-footer.jpg",121081,0.121,No identical copy elsewhere - check before deleting
