"Created","Name","Description","Category","SystemId","Program","FunctionalArea","SourceNumber","SourceType","Url","LocalPath","DownloadStatus","Error"
"2023-10-10","Public Notice Verification_Cadillac WWTP.msg","","Misc. NPDES Permit Docs","8376801999318758889","WRD - NPDES","Permit","MI0020257 v7.0","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/8376801999318758889","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2023-10-10__8376801999318758889__Public Notice Verification_Cadillac WWTP.msg.pdf","Downloaded",""
"2013-05-02","CadillacWWTP_FS.pdf","WQBEL Toxics Recommendations Fact Sheet","Conversion - Compliance Action","8407029926974047625","WRD - NPDES","Permit","MI0020257 v5.0","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/8407029926974047625","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2013-05-02__8407029926974047625__CadillacWWTP_FS.pdf.pdf","Downloaded",""
"2017-09-15","DMR Summary - MI0020257 _08_01_2017_to_08_31_2017_V1.docx","DMR Summary Data for period 08/01/2017 - 08/31/2017_V1","Schedule - DMR Documents","8461445828922893016","WRD - NPDES","Permit","MI0020257 v5.1","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/8461445828922893016","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2017-09-15__8461445828922893016__DMR Summary - MI0020257 _08_01_2017_to_08_31_2017_V1.docx.pdf","Downloaded",""
"2025-05-08","HQB-BNKM-1SC3Q_v2.pdf","Submission PDF","Form Submission Attachments","8455081372316052116","WRD - NPDES","Application/Request","HQB-BNKM-1SC3Q","Schedule - Michigan Industrial Pretreatment Program (IPP) Annual Report","https://mienviro.michigan.gov/ncore/downloadpdf/8455081372316052116","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2025-05-08__8455081372316052116__HQB-BNKM-1SC3Q_v2.pdf.pdf","Downloaded",""
"2025-03-19","HQB-6T2F-9M76H_v1.pdf","Submission PDF","Form Submission Attachments","8469828454197728223","WRD - NPDES","Application/Request","HQB-6T2F-9M76H","Schedule - Biosolids PFAS Monitoring Report","https://mienviro.michigan.gov/ncore/downloadpdf/8469828454197728223","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2025-03-19__8469828454197728223__HQB-6T2F-9M76H_v1.pdf.pdf","Downloaded",""
"2026-03-25","HQD-8ZEE-2KJD5_v2.pdf","Submission PDF","Form Submission Attachments","8471620628372917757","WRD - NPDES","Application/Request","HQD-8ZEE-2KJD5","Schedule - Certification of Completion of Additional Monitoring Requirements","https://mienviro.michigan.gov/ncore/downloadpdf/8471620628372917757","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2026-03-25__8471620628372917757__HQD-8ZEE-2KJD5_v2.pdf.pdf","Downloaded",""
"2020-07-15","DMR Summary - MI0020257 _06_01_2020_to_06_30_2020_V1.docx","DMR Summary Data for period 06/01/2020 - 06/30/2020_V1","Schedule - DMR Documents","8474571005477585786","WRD - NPDES","Permit","MI0020257 v6.0","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/8474571005477585786","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2020-07-15__8474571005477585786__DMR Summary - MI0020257 _06_01_2020_to_06_30_2020_V1.docx.pdf","Downloaded",""
"2023-07-18","MI0020257_2023-06-01_to_2023-06-30_DMR.pdf","","Schedule - DMR Documents","8493033564372153818","WRD - NPDES","Permit","MI0020257 v6.0","Schedule - DMR","https://mienviro.michigan.gov/ncore/downloadpdf/8493033564372153818","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2023-07-18__8493033564372153818__MI0020257_2023-06-01_to_2023-06-30_DMR.pdf.pdf","Downloaded",""
"2023-01-26","2022 Spring Lab Data.pdf","nForm Document","Form Submission Attachments","8551113993498243935","WRD - NPDES","Application/Request","HPN-5DCS-H4WTR","Schedule - Biosolids Annual Report","https://mienviro.michigan.gov/ncore/downloadpdf/8551113993498243935","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2023-01-26__8551113993498243935__2022 Spring Lab Data.pdf.pdf","Downloaded",""
"2022-03-23","220308.PFAS.biosolids.Eurofins.pdf","nForm Document","Form Submission Attachments","8580242349684844090","WRD - NPDES","Application/Request","HPG-CXVZ-DDE1A","Schedule - Biosolids PFAS Monitoring Report","https://mienviro.michigan.gov/ncore/downloadpdf/8580242349684844090","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2022-03-23__8580242349684844090__220308.PFAS.biosolids.Eurofins.pdf.pdf","Downloaded",""
"2022-03-24","SIU-CIU_List.xlsx","nForm Document","Form Submission Attachments","8653222852169871792","WRD - NPDES","Application/Request","HPG-1ZNB-Y56ZQ","Schedule - Michigan Industrial Pretreatment Program (IPP) Annual Report","https://mienviro.michigan.gov/ncore/downloadpdf/8653222852169871792","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2022-03-24__8653222852169871792__SIU-CIU_List.xlsx.pdf","Downloaded",""
"2021-10-28","Cadillac 2021 Land Ap Certification.pdf","FY21 Applier Certifications; LA applier - MAS;","Form Submission Attachments","8661271844273540574","WRD - NPDES","Application/Request","HPC-K20Z-68T3J","Schedule - Biosolids Annual Report","https://mienviro.michigan.gov/ncore/downloadpdf/8661271844273540574","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2021-10-28__8661271844273540574__Cadillac 2021 Land Ap Certification.pdf.pdf","Downloaded",""
"2017-10-13","Mgt Practices Certification.doc v1","Applier Cert. - Mgt Practices","Applicant Attachments","8684882921218429674","WRD - NPDES","Application/Request","HN8-AEB3-S8NKF","Schedule - Biosolids Annual Report","https://mienviro.michigan.gov/ncore/downloadpdf/8684882921218429674","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2017-10-13__8684882921218429674__Mgt Practices Certification.doc v1.pdf","Downloaded",""
"2024-04-17","MI0020257_2024-03-01_to_2024-03-31_DMR.pdf","","Schedule - DMR Documents","8653999699327277742","WRD - NPDES","Permit","MI0020257 v7.0","Schedule - DMR","https://mienviro.michigan.gov/ncore/downloadpdf/8653999699327277742","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2024-04-17__8653999699327277742__MI0020257_2024-03-01_to_2024-03-31_DMR.pdf.pdf","Downloaded",""
"2018-03-19","DMR Daily - MI0020257 _02_01_2018_to_02_28_2018_V1.docx","DMR Daily Data for period 02/01/2018 - 02/28/2018_V1","Schedule - DMR Documents","8672164108555213315","WRD - NPDES","Permit","MI0020257 v5.1","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/8672164108555213315","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2018-03-19__8672164108555213315__DMR Daily - MI0020257 _02_01_2018_to_02_28_2018_V1.docx.pdf","Downloaded",""
"2025-07-30","Cadillac WWTP CEI Photos.pdf","","Misc. NPDES Evaluation Docs","8598444985671510356","WRD - NPDES","Evaluation","E-PP139012015623","NPDES Compliance Evaluation Inspection (CEI) (06/10/2025)","https://mienviro.michigan.gov/ncore/downloadpdf/8598444985671510356","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2025-07-30__8598444985671510356__Cadillac WWTP CEI Photos.pdf.pdf","Downloaded",""
"2018-05-08","IMG_0019-cas.JPG","taken during field inspection","NPDES Biosolids Evaluation","8660571482855999230","WRD - NPDES","Evaluation","E-DHWW-FYB-ZBN","Biosolids Audit (05/11/2018)","https://mienviro.michigan.gov/ncore/downloadpdf/8660571482855999230","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2018-05-08__8660571482855999230__IMG_0019-cas.JPG.pdf","Downloaded",""
"2020-01-16","DMR Summary - MI0020257 _12_01_2019_to_12_31_2019_V1.docx","DMR Summary Data for period 12/01/2019 - 12/31/2019_V1","Schedule - DMR Documents","8695668662734402304","WRD - NPDES","Permit","MI0020257 v6.0","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/8695668662734402304","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2020-01-16__8695668662734402304__DMR Summary - MI0020257 _12_01_2019_to_12_31_2019_V1.docx.pdf","Downloaded",""
"2021-10-28","HPC-K20Z-68T3J V1.pdf v1","FY21 Biosolids Annual Report","Misc. Application and Request Docs","8741003816631086568","WRD - NPDES","Application/Request","HPC-K20Z-68T3J","Schedule - Biosolids Annual Report","https://mienviro.michigan.gov/ncore/downloadpdf/8741003816631086568","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2021-10-28__8741003816631086568__HPC-K20Z-68T3J V1.pdf v1.pdf","Downloaded",""
"2025-11-17","MI0020257_2025-10-01_to_2025-10-31_DMR.pdf","","Schedule - DMR Documents","8699862027015199493","WRD - NPDES","Permit","MI0020257 v7.0","Schedule - DMR","https://mienviro.michigan.gov/ncore/downloadpdf/8699862027015199493","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2025-11-17__8699862027015199493__MI0020257_2025-10-01_to_2025-10-31_DMR.pdf.pdf","Downloaded",""
"2022-03-25","AAR Rinse Tank.docx","nForm Document","Form Submission Attachments","8761093821144015731","WRD - NPDES","Application/Request","HPG-1ZSF-KC99G","Permit Change - National Pollutant Discharge Elimination System (NPDES) Municipal Application Form (Reissuance)","https://mienviro.michigan.gov/ncore/downloadpdf/8761093821144015731","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2022-03-25__8761093821144015731__AAR Rinse Tank.docx.pdf","Downloaded",""
"2026-03-25","HQ6-MRKV-Q3MJJ_v2.pdf","Submission PDF","Form Submission Attachments","8769358100661492726","WRD - NPDES","Application/Request","HQ6-MRKV-Q3MJJ","Schedule - Certification of Completion of Additional Monitoring Requirements","https://mienviro.michigan.gov/ncore/downloadpdf/8769358100661492726","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2026-03-25__8769358100661492726__HQ6-MRKV-Q3MJJ_v2.pdf.pdf","Downloaded",""
"2022-11-30","2022-11-30RE_ Categorical determination _ CCI plant map with sewer drain lines.msg","Request for further information to Cadillac Casting regarding flow diagram.","Industrial Pretreatment Program (IPP)","8779469031468916456","WRD - NPDES","Application/Request","HPP-2KMC-JBEZV","Schedule - Submit information as requested","https://mienviro.michigan.gov/ncore/downloadpdf/8779469031468916456","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2022-11-30__8779469031468916456__2022-11-30RE_ Categorical determination _ CCI plant map with sewer drain lines.msg.pdf","Downloaded",""
"2022-03-25","ARVCO.docx","nForm Document","Form Submission Attachments","8815045039278668901","WRD - NPDES","Application/Request","HPG-1ZSF-KC99G","Permit Change - National Pollutant Discharge Elimination System (NPDES) Municipal Application Form (Reissuance)","https://mienviro.michigan.gov/ncore/downloadpdf/8815045039278668901","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2022-03-25__8815045039278668901__ARVCO.docx.pdf","Downloaded",""
"2022-10-28","220308.biosolids.HML.pdf","nForm Document","Form Submission Attachments","8790880448839423536","WRD - NPDES","Application/Request","HPN-5DCS-H4WTR","Schedule - Biosolids Annual Report","https://mienviro.michigan.gov/ncore/downloadpdf/8790880448839423536","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2022-10-28__8790880448839423536__220308.biosolids.HML.pdf.pdf","Downloaded",""
"2021-12-17","MI0020257_2021-11-01_to_2021-11-30_DMR.pdf","","Schedule - DMR Documents","8877420906946055825","WRD - NPDES","Permit","MI0020257 v6.0","Schedule - DMR","https://mienviro.michigan.gov/ncore/downloadpdf/8877420906946055825","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2021-12-17__8877420906946055825__MI0020257_2021-11-01_to_2021-11-30_DMR.pdf.pdf","Downloaded",""
"2018-11-13","DMR Summary - MI0020257 _10_01_2018_to_10_31_2018_V1.docx","DMR Summary Data for period 10/01/2018 - 10/31/2018_V1","Schedule - DMR Documents","8871183022449392714","WRD - NPDES","Permit","MI0020257 v5.1","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/8871183022449392714","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2018-11-13__8871183022449392714__DMR Summary - MI0020257 _10_01_2018_to_10_31_2018_V1.docx.pdf","Downloaded",""
"2018-12-19","RE_ IPP PFAS Initiative Sampling Guidance_ Suggested Analytes.msg","IPP PFAS Summ Rpt discussion documents","Industrial Pretreatment Program (IPP)","8864365913634161414","WRD - NPDES","Application/Request","HNJ-P0ZX-8AVDS","Schedule - IPP PFAS Summary Report","https://mienviro.michigan.gov/ncore/downloadpdf/8864365913634161414","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2018-12-19__8864365913634161414__RE_ IPP PFAS Initiative Sampling Guidance_ Suggested Analytes.msg.pdf","Downloaded",""
"2021-01-28","Cadillac WWTP-FY19 CPLR Arsenic Exceeded Notification.pdf","came w/ email from WWTP Oper.","NPDES Biosolids Site Docs","8791805065657436320","n/a","Site","15637","Site","https://mienviro.michigan.gov/ncore/downloadpdf/8791805065657436320","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2021-01-28__8791805065657436320__Cadillac WWTP-FY19 CPLR Arsenic Exceeded Notification.pdf.pdf","Downloaded",""
"2018-10-10","FY18 Biosolids Audit Transmittal.docx","Audit Letter - Inspection from May 2018","NPDES Biosolids Evaluation","8887558777852619651","WRD - NPDES","Evaluation","E-DHWW-FYB-ZBN","Biosolids Audit (05/11/2018)","https://mienviro.michigan.gov/ncore/downloadpdf/8887558777852619651","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2018-10-10__8887558777852619651__FY18 Biosolids Audit Transmittal.docx.pdf","Downloaded",""
"2025-08-19","EGLE FILE CC No_ Cadillac Wastewater Treatment Plant (WWTP) CC-006510.msg","","Water Quality Compliance Communication Docs","8885463623950106776","WRD - NPDES","Compliance Action","CC-006510","Compliance Communication","https://mienviro.michigan.gov/ncore/downloadpdf/8885463623950106776","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2025-08-19__8885463623950106776__EGLE FILE CC No_ Cadillac Wastewater Treatment Plant (WWTP) CC-006510.msg.pdf","Downloaded",""
"2019-03-11","DMR Summary - MI0020257 _02_01_2019_to_02_28_2019_V1.docx","DMR Summary Data for period 02/01/2019 - 02/28/2019_V1","Schedule - DMR Documents","8903973979545814533","WRD - NPDES","Permit","MI0020257 v5.1","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/8903973979545814533","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2019-03-11__8903973979545814533__DMR Summary - MI0020257 _02_01_2019_to_02_28_2019_V1.docx.pdf","Downloaded",""
"2019-10-28","FY19 Applier-Management Pract Cert.pdf v1","Management Practices.pdf;","Applicant Attachments","8793107100625002523","WRD - NPDES","Application/Request","HNT-5SPH-XVKKZ","Schedule - Biosolids Annual Report","https://mienviro.michigan.gov/ncore/downloadpdf/8793107100625002523","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2019-10-28__8793107100625002523__FY19 Applier-Management Pract Cert.pdf v1.pdf","Downloaded",""
"2022-03-25","AKWEL 5th St Manhole.docx","nForm Document","Form Submission Attachments","8907371498125764811","WRD - NPDES","Application/Request","HPG-1ZSF-KC99G","Permit Change - National Pollutant Discharge Elimination System (NPDES) Municipal Application Form (Reissuance)","https://mienviro.michigan.gov/ncore/downloadpdf/8907371498125764811","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2022-03-25__8907371498125764811__AKWEL 5th St Manhole.docx.pdf","Downloaded",""
"2019-10-16","2019-10-16 CC-002274 Cadillac WWTP.pdf","","Industrial Pretreatment Program (IPP)","8924430461830557524","WRD - NPDES","Compliance Action","CC-002274","Compliance Communication","https://mienviro.michigan.gov/ncore/downloadpdf/8924430461830557524","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2019-10-16__8924430461830557524__2019-10-16 CC-002274 Cadillac WWTP.pdf.pdf","Downloaded",""
"2020-04-07","FY18 Pathogen Results-Spring.pdf","EGLE info from Cadillac's past biosolids annual reports to help with RMP mod review","Misc. Submittal Docs","8916420307035958490","WRD - NPDES","Application/Request","HNX-E8Q7-TQ4BF","Schedule - Biosolids Residuals Management Program (RMP) Submittal or Modification","https://mienviro.michigan.gov/ncore/downloadpdf/8916420307035958490","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2020-04-07__8916420307035958490__FY18 Pathogen Results-Spring.pdf.pdf","Downloaded",""
"2016-12-16","DMR Summary - MI0020257 _11_01_2016_to_11_30_2016_V1.docx","DMR Summary Data for period 11/01/2016 - 11/30/2016_V1","Schedule - DMR Documents","8936787219842147076","WRD - NPDES","Permit","MI0020257 v5.0","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/8936787219842147076","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2016-12-16__8936787219842147076__DMR Summary - MI0020257 _11_01_2016_to_11_30_2016_V1.docx.pdf","Downloaded",""
"2018-07-20","DMR Daily - MI0020257 _06_01_2018_to_06_30_2018_V1.docx","DMR Daily Data for period 06/01/2018 - 06/30/2018_V1","Schedule - DMR Documents","8924536267863581754","WRD - NPDES","Permit","MI0020257 v5.1","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/8924536267863581754","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2018-07-20__8924536267863581754__DMR Daily - MI0020257 _06_01_2018_to_06_30_2018_V1.docx.pdf","Downloaded",""
"2018-12-17","DMR Daily - MI0020257 _11_01_2018_to_11_30_2018_V1.docx","DMR Daily Data for period 11/01/2018 - 11/30/2018_V1","Schedule - DMR Documents","9001640786026547344","WRD - NPDES","Permit","MI0020257 v5.1","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/9001640786026547344","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2018-12-17__9001640786026547344__DMR Daily - MI0020257 _11_01_2018_to_11_30_2018_V1.docx.pdf","Downloaded",""
"2023-10-05","RE Cadillac WWTP - Facility Upgrade History.msg","","Misc. Application and Request Docs","9048110131299513037","WRD - NPDES","Application/Request","HPG-1ZSF-KC99G","Permit Change - National Pollutant Discharge Elimination System (NPDES) Municipal Application Form (Reissuance)","https://mienviro.michigan.gov/ncore/downloadpdf/9048110131299513037","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2023-10-05__9048110131299513037__RE Cadillac WWTP - Facility Upgrade History.msg.pdf","Downloaded",""
"2018-05-08","Cadillac WWTP May CBOD Exceed 050818.msg","","NPDES Misc. Site Docs","9085707484366763135","n/a","Site","15637","Site","https://mienviro.michigan.gov/ncore/downloadpdf/9085707484366763135","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2018-05-08__9085707484366763135__Cadillac WWTP May CBOD Exceed 050818.msg.pdf","Downloaded",""
